datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
7/21/22 7:00,RFC,MIDATL,AE,AECO,1479.669
7/21/22 8:00,RFC,MIDATL,AE,AECO,1602.768
7/21/22 9:00,RFC,MIDATL,AE,AECO,1716.146
7/21/22 10:00,RFC,MIDATL,AE,AECO,1802.406
7/21/22 11:00,RFC,MIDATL,AE,AECO,1900.33
7/21/22 12:00,RFC,MIDATL,AE,AECO,1989.213
7/21/22 13:00,RFC,MIDATL,AE,AECO,2088.881
7/21/22 14:00,RFC,MIDATL,AE,AECO,2168.292
7/21/22 15:00,RFC,MIDATL,AE,AECO,2225.473
7/21/22 16:00,RFC,MIDATL,AE,AECO,2251.475
7/21/22 17:00,RFC,MIDATL,AE,AECO,2327.831
7/21/22 18:00,RFC,MIDATL,AE,AECO,2289.735
7/21/22 19:00,RFC,MIDATL,AE,AECO,2227.346
7/21/22 20:00,RFC,MIDATL,AE,AECO,2135.93
7/21/22 21:00,RFC,MIDATL,AE,AECO,2054.897
7/21/22 22:00,RFC,MIDATL,AE,AECO,1908.169
7/21/22 23:00,RFC,MIDATL,AE,AECO,1737.453
7/22/22 0:00,RFC,MIDATL,AE,AECO,1592.005
7/22/22 1:00,RFC,MIDATL,AE,AECO,1453.072
7/22/22 2:00,RFC,MIDATL,AE,AECO,1376.697
7/22/22 3:00,RFC,MIDATL,AE,AECO,1318.81
7/22/22 4:00,RFC,MIDATL,AE,AECO,1294.535
7/22/22 5:00,RFC,MIDATL,AE,AECO,1298.402
7/22/22 6:00,RFC,MIDATL,AE,AECO,1338.134
7/22/22 7:00,RFC,MIDATL,AE,AECO,1457.143
7/22/22 8:00,RFC,MIDATL,AE,AECO,1566.437
7/22/22 9:00,RFC,MIDATL,AE,AECO,1691.8
7/22/22 10:00,RFC,MIDATL,AE,AECO,1813.322
7/22/22 11:00,RFC,MIDATL,AE,AECO,1923.028
7/22/22 12:00,RFC,MIDATL,AE,AECO,2017.196
7/22/22 13:00,RFC,MIDATL,AE,AECO,2091.585
7/22/22 14:00,RFC,MIDATL,AE,AECO,2132.797
7/22/22 15:00,RFC,MIDATL,AE,AECO,2211.901
7/22/22 16:00,RFC,MIDATL,AE,AECO,2291.239
7/22/22 17:00,RFC,MIDATL,AE,AECO,2361.548
7/22/22 18:00,RFC,MIDATL,AE,AECO,2382.869
7/22/22 19:00,RFC,MIDATL,AE,AECO,2307.349
7/22/22 20:00,RFC,MIDATL,AE,AECO,2194.825
7/22/22 21:00,RFC,MIDATL,AE,AECO,2083.798
7/22/22 22:00,RFC,MIDATL,AE,AECO,1929.62
7/22/22 23:00,RFC,MIDATL,AE,AECO,1770.831
7/23/22 0:00,RFC,MIDATL,AE,AECO,1616.826
7/23/22 1:00,RFC,MIDATL,AE,AECO,1496.646
7/23/22 2:00,RFC,MIDATL,AE,AECO,1403.083
7/23/22 3:00,RFC,MIDATL,AE,AECO,1337.31
7/23/22 4:00,RFC,MIDATL,AE,AECO,1302.043
7/23/22 5:00,RFC,MIDATL,AE,AECO,1281.201
7/23/22 6:00,RFC,MIDATL,AE,AECO,1282.608
7/23/22 7:00,RFC,MIDATL,AE,AECO,1380.722
7/23/22 8:00,RFC,MIDATL,AE,AECO,1529.796
7/23/22 9:00,RFC,MIDATL,AE,AECO,1677.331
7/23/22 10:00,RFC,MIDATL,AE,AECO,1808.946
7/23/22 11:00,RFC,MIDATL,AE,AECO,1922.403
7/23/22 12:00,RFC,MIDATL,AE,AECO,2005.003
7/23/22 13:00,RFC,MIDATL,AE,AECO,2077.009
7/23/22 14:00,RFC,MIDATL,AE,AECO,2133.433
7/23/22 15:00,RFC,MIDATL,AE,AECO,2215.025
7/23/22 16:00,RFC,MIDATL,AE,AECO,2309.614
7/23/22 17:00,RFC,MIDATL,AE,AECO,2389.381
7/23/22 18:00,RFC,MIDATL,AE,AECO,2417.075
7/23/22 19:00,RFC,MIDATL,AE,AECO,2330.869
7/23/22 20:00,RFC,MIDATL,AE,AECO,2213.216
7/23/22 21:00,RFC,MIDATL,AE,AECO,2094.112
7/23/22 22:00,RFC,MIDATL,AE,AECO,1942.523
7/23/22 23:00,RFC,MIDATL,AE,AECO,1767.655
7/24/22 0:00,RFC,MIDATL,AE,AECO,1617.686
7/24/22 1:00,RFC,MIDATL,AE,AECO,1491.985
7/24/22 2:00,RFC,MIDATL,AE,AECO,1393.248
7/24/22 3:00,RFC,MIDATL,AE,AECO,1308.154
7/24/22 4:00,RFC,MIDATL,AE,AECO,1259.714
7/24/22 5:00,RFC,MIDATL,AE,AECO,1248.551
7/24/22 6:00,RFC,MIDATL,AE,AECO,1220.762
7/24/22 7:00,RFC,MIDATL,AE,AECO,1311.019
7/24/22 8:00,RFC,MIDATL,AE,AECO,1489.274
7/24/22 9:00,RFC,MIDATL,AE,AECO,1623.675
7/24/22 10:00,RFC,MIDATL,AE,AECO,1754.123
7/24/22 11:00,RFC,MIDATL,AE,AECO,1853.781
7/24/22 12:00,RFC,MIDATL,AE,AECO,1950.681
7/24/22 13:00,RFC,MIDATL,AE,AECO,2029.583
7/24/22 14:00,RFC,MIDATL,AE,AECO,2114.815
7/24/22 15:00,RFC,MIDATL,AE,AECO,2195.293
7/24/22 16:00,RFC,MIDATL,AE,AECO,2280.467
7/24/22 17:00,RFC,MIDATL,AE,AECO,2361.172
7/24/22 18:00,RFC,MIDATL,AE,AECO,2375.716
7/24/22 19:00,RFC,MIDATL,AE,AECO,2288.266
7/24/22 20:00,RFC,MIDATL,AE,AECO,2202.594
7/24/22 21:00,RFC,MIDATL,AE,AECO,2098.366
7/24/22 22:00,RFC,MIDATL,AE,AECO,1942.674
7/24/22 23:00,RFC,MIDATL,AE,AECO,1786.832
7/25/22 0:00,RFC,MIDATL,AE,AECO,1645.586
7/25/22 1:00,RFC,MIDATL,AE,AECO,1534.033
7/25/22 2:00,RFC,MIDATL,AE,AECO,1464.895
7/25/22 3:00,RFC,MIDATL,AE,AECO,1416.465
7/25/22 4:00,RFC,MIDATL,AE,AECO,1399.599
7/25/22 5:00,RFC,MIDATL,AE,AECO,1405.682
7/25/22 6:00,RFC,MIDATL,AE,AECO,1432.598
7/25/22 7:00,RFC,MIDATL,AE,AECO,1500.717
7/25/22 8:00,RFC,MIDATL,AE,AECO,1586.785
7/25/22 9:00,RFC,MIDATL,AE,AECO,1667.77
7/25/22 10:00,RFC,MIDATL,AE,AECO,1749.122
7/25/22 11:00,RFC,MIDATL,AE,AECO,1897.712
7/25/22 12:00,RFC,MIDATL,AE,AECO,1959.279
7/25/22 13:00,RFC,MIDATL,AE,AECO,1998.652
7/25/22 14:00,RFC,MIDATL,AE,AECO,1999.102
7/25/22 15:00,RFC,MIDATL,AE,AECO,2060.679
7/25/22 16:00,RFC,MIDATL,AE,AECO,2089.751
7/25/22 17:00,RFC,MIDATL,AE,AECO,2009.538
7/25/22 18:00,RFC,MIDATL,AE,AECO,1966.208
7/25/22 19:00,RFC,MIDATL,AE,AECO,1905.053
7/25/22 20:00,RFC,MIDATL,AE,AECO,1855.844
7/25/22 21:00,RFC,MIDATL,AE,AECO,1780.649
7/25/22 22:00,RFC,MIDATL,AE,AECO,1671.623
7/25/22 23:00,RFC,MIDATL,AE,AECO,1518.852
7/26/22 0:00,RFC,MIDATL,AE,AECO,1386.841
7/26/22 1:00,RFC,MIDATL,AE,AECO,1302.073
7/26/22 2:00,RFC,MIDATL,AE,AECO,1245.846
7/26/22 3:00,RFC,MIDATL,AE,AECO,1201.104
7/26/22 4:00,RFC,MIDATL,AE,AECO,1192.958
7/26/22 5:00,RFC,MIDATL,AE,AECO,1212.258
7/26/22 6:00,RFC,MIDATL,AE,AECO,1237.88
7/26/22 7:00,RFC,MIDATL,AE,AECO,1297.705
7/26/22 8:00,RFC,MIDATL,AE,AECO,1342.017
7/26/22 9:00,RFC,MIDATL,AE,AECO,1400.457
7/26/22 10:00,RFC,MIDATL,AE,AECO,1418.072
7/26/22 11:00,RFC,MIDATL,AE,AECO,1465.599
7/26/22 12:00,RFC,MIDATL,AE,AECO,1529.539
7/26/22 13:00,RFC,MIDATL,AE,AECO,1502.234
7/26/22 14:00,RFC,MIDATL,AE,AECO,1463.047
7/26/22 15:00,RFC,MIDATL,AE,AECO,1427.487
7/26/22 16:00,RFC,MIDATL,AE,AECO,1490.796
7/26/22 17:00,RFC,MIDATL,AE,AECO,1569.703
7/26/22 18:00,RFC,MIDATL,AE,AECO,1568.924
7/26/22 19:00,RFC,MIDATL,AE,AECO,1542.136
7/26/22 20:00,RFC,MIDATL,AE,AECO,1524.841
7/26/22 21:00,RFC,MIDATL,AE,AECO,1456.72
7/26/22 22:00,RFC,MIDATL,AE,AECO,1388.682
7/26/22 23:00,RFC,MIDATL,AE,AECO,1262.54
7/27/22 0:00,RFC,MIDATL,AE,AECO,1174.723
7/27/22 1:00,RFC,MIDATL,AE,AECO,1087.883
7/27/22 2:00,RFC,MIDATL,AE,AECO,1051.853
7/27/22 3:00,RFC,MIDATL,AE,AECO,1034.041
7/27/22 4:00,RFC,MIDATL,AE,AECO,1034.876
7/27/22 5:00,RFC,MIDATL,AE,AECO,1072.186
7/27/22 6:00,RFC,MIDATL,AE,AECO,1122.892
7/27/22 7:00,RFC,MIDATL,AE,AECO,1176.938
7/27/22 8:00,RFC,MIDATL,AE,AECO,1255.633
7/27/22 9:00,RFC,MIDATL,AE,AECO,1342.681
7/27/22 10:00,RFC,MIDATL,AE,AECO,1394.914
7/27/22 11:00,RFC,MIDATL,AE,AECO,1519.946
7/27/22 12:00,RFC,MIDATL,AE,AECO,1548.806
7/27/22 13:00,RFC,MIDATL,AE,AECO,1659.602
7/27/22 14:00,RFC,MIDATL,AE,AECO,1740.569
7/27/22 15:00,RFC,MIDATL,AE,AECO,1855.653
7/27/22 16:00,RFC,MIDATL,AE,AECO,1940.699
7/27/22 17:00,RFC,MIDATL,AE,AECO,1992.353
7/27/22 18:00,RFC,MIDATL,AE,AECO,1955.703
7/27/22 19:00,RFC,MIDATL,AE,AECO,1879.767
7/27/22 20:00,RFC,MIDATL,AE,AECO,1837.05
7/27/22 21:00,RFC,MIDATL,AE,AECO,1758.739
7/27/22 22:00,RFC,MIDATL,AE,AECO,1624.299
7/27/22 23:00,RFC,MIDATL,AE,AECO,1488.073
7/28/22 0:00,RFC,MIDATL,AE,AECO,1345.477
7/28/22 1:00,RFC,MIDATL,AE,AECO,1251.579
7/28/22 2:00,RFC,MIDATL,AE,AECO,1196.72
7/28/22 3:00,RFC,MIDATL,AE,AECO,1147.892
7/28/22 4:00,RFC,MIDATL,AE,AECO,1164.572
7/28/22 5:00,RFC,MIDATL,AE,AECO,1183.352
7/28/22 6:00,RFC,MIDATL,AE,AECO,1276.349
7/28/22 7:00,RFC,MIDATL,AE,AECO,1325.28
7/28/22 8:00,RFC,MIDATL,AE,AECO,1469.444
7/28/22 9:00,RFC,MIDATL,AE,AECO,1561.408
7/28/22 10:00,RFC,MIDATL,AE,AECO,1671.452
7/28/22 11:00,RFC,MIDATL,AE,AECO,1767.491
7/28/22 12:00,RFC,MIDATL,AE,AECO,1883.979
7/28/22 13:00,RFC,MIDATL,AE,AECO,1981.381
7/28/22 14:00,RFC,MIDATL,AE,AECO,2048.397
7/28/22 15:00,RFC,MIDATL,AE,AECO,2121.309
7/28/22 16:00,RFC,MIDATL,AE,AECO,2188.746
7/28/22 17:00,RFC,MIDATL,AE,AECO,2259.402
7/28/22 18:00,RFC,MIDATL,AE,AECO,2268.834
7/28/22 19:00,RFC,MIDATL,AE,AECO,2212.373
7/28/22 20:00,RFC,MIDATL,AE,AECO,2112.471
7/28/22 21:00,RFC,MIDATL,AE,AECO,1990.574
7/28/22 22:00,RFC,MIDATL,AE,AECO,1814.981
7/28/22 23:00,RFC,MIDATL,AE,AECO,1655.086
7/29/22 0:00,RFC,MIDATL,AE,AECO,1517.757
7/29/22 1:00,RFC,MIDATL,AE,AECO,1403.917
7/29/22 2:00,RFC,MIDATL,AE,AECO,1308.42
7/29/22 3:00,RFC,MIDATL,AE,AECO,1237.901
7/29/22 4:00,RFC,MIDATL,AE,AECO,1218.156
7/29/22 5:00,RFC,MIDATL,AE,AECO,1197.402
7/29/22 6:00,RFC,MIDATL,AE,AECO,1243.773
7/29/22 7:00,RFC,MIDATL,AE,AECO,1336.496
7/29/22 8:00,RFC,MIDATL,AE,AECO,1441.837
7/29/22 9:00,RFC,MIDATL,AE,AECO,1490.048
7/29/22 10:00,RFC,MIDATL,AE,AECO,1561.899
7/29/22 11:00,RFC,MIDATL,AE,AECO,1568.464
7/29/22 12:00,RFC,MIDATL,AE,AECO,1645.356
7/29/22 13:00,RFC,MIDATL,AE,AECO,1796.494
7/29/22 14:00,RFC,MIDATL,AE,AECO,1914.881
7/29/22 15:00,RFC,MIDATL,AE,AECO,1998.712
7/29/22 16:00,RFC,MIDATL,AE,AECO,1977.881
7/29/22 17:00,RFC,MIDATL,AE,AECO,1935.251
7/29/22 18:00,RFC,MIDATL,AE,AECO,1884.459
7/29/22 19:00,RFC,MIDATL,AE,AECO,1803.33
7/29/22 20:00,RFC,MIDATL,AE,AECO,1780.588
7/29/22 21:00,RFC,MIDATL,AE,AECO,1759.388
7/29/22 22:00,RFC,MIDATL,AE,AECO,1669.828
7/29/22 23:00,RFC,MIDATL,AE,AECO,1528.13
7/30/22 0:00,RFC,MIDATL,AE,AECO,1410.913
7/30/22 1:00,RFC,MIDATL,AE,AECO,1310.073
7/30/22 2:00,RFC,MIDATL,AE,AECO,1258.008
7/30/22 3:00,RFC,MIDATL,AE,AECO,1181.646
7/30/22 4:00,RFC,MIDATL,AE,AECO,1177.881
7/30/22 5:00,RFC,MIDATL,AE,AECO,1182.538
7/30/22 6:00,RFC,MIDATL,AE,AECO,1159.916
7/30/22 7:00,RFC,MIDATL,AE,AECO,1256.354
7/30/22 8:00,RFC,MIDATL,AE,AECO,1351.843
7/30/22 9:00,RFC,MIDATL,AE,AECO,1400.08
7/30/22 10:00,RFC,MIDATL,AE,AECO,1428.706
7/30/22 11:00,RFC,MIDATL,AE,AECO,1539.85
7/30/22 12:00,RFC,MIDATL,AE,AECO,1574.838
7/30/22 13:00,RFC,MIDATL,AE,AECO,1652.07
7/30/22 14:00,RFC,MIDATL,AE,AECO,1733.047
7/30/22 15:00,RFC,MIDATL,AE,AECO,1835.603
7/30/22 16:00,RFC,MIDATL,AE,AECO,1958.182
7/30/22 17:00,RFC,MIDATL,AE,AECO,2065.473
7/30/22 18:00,RFC,MIDATL,AE,AECO,2087.918
7/30/22 19:00,RFC,MIDATL,AE,AECO,2021.792
7/30/22 20:00,RFC,MIDATL,AE,AECO,1874.47
7/30/22 21:00,RFC,MIDATL,AE,AECO,1774.977
7/30/22 22:00,RFC,MIDATL,AE,AECO,1649.572
7/30/22 23:00,RFC,MIDATL,AE,AECO,1469.253
7/31/22 0:00,RFC,MIDATL,AE,AECO,1315.592
7/31/22 1:00,RFC,MIDATL,AE,AECO,1221.372
7/31/22 2:00,RFC,MIDATL,AE,AECO,1149.239
7/31/22 3:00,RFC,MIDATL,AE,AECO,1090.841
7/31/22 4:00,RFC,MIDATL,AE,AECO,1048.555
7/31/22 5:00,RFC,MIDATL,AE,AECO,1044.48
7/31/22 6:00,RFC,MIDATL,AE,AECO,1017.981
7/31/22 7:00,RFC,MIDATL,AE,AECO,1089.721
7/31/22 8:00,RFC,MIDATL,AE,AECO,1243.82
7/31/22 9:00,RFC,MIDATL,AE,AECO,1329.056
7/31/22 10:00,RFC,MIDATL,AE,AECO,1409.288
7/31/22 11:00,RFC,MIDATL,AE,AECO,1494.505
7/31/22 12:00,RFC,MIDATL,AE,AECO,1593.602
7/31/22 13:00,RFC,MIDATL,AE,AECO,1711.041
7/31/22 14:00,RFC,MIDATL,AE,AECO,1776.225
7/31/22 15:00,RFC,MIDATL,AE,AECO,1879.823
7/31/22 16:00,RFC,MIDATL,AE,AECO,1950.705
7/31/22 17:00,RFC,MIDATL,AE,AECO,1962.518
7/31/22 18:00,RFC,MIDATL,AE,AECO,1896.617
7/31/22 19:00,RFC,MIDATL,AE,AECO,1810.075
7/31/22 20:00,RFC,MIDATL,AE,AECO,1733.376
7/31/22 21:00,RFC,MIDATL,AE,AECO,1639.972
7/31/22 22:00,RFC,MIDATL,AE,AECO,1522.95
7/31/22 23:00,RFC,MIDATL,AE,AECO,1392.17
8/1/22 0:00,RFC,MIDATL,AE,AECO,1246.921
8/1/22 1:00,RFC,MIDATL,AE,AECO,1204.402
8/1/22 2:00,RFC,MIDATL,AE,AECO,1143.563
8/1/22 3:00,RFC,MIDATL,AE,AECO,1109.321
8/1/22 4:00,RFC,MIDATL,AE,AECO,1114.972
8/1/22 5:00,RFC,MIDATL,AE,AECO,1158.787
8/1/22 6:00,RFC,MIDATL,AE,AECO,1195.587
8/1/22 7:00,RFC,MIDATL,AE,AECO,1240.15
8/1/22 8:00,RFC,MIDATL,AE,AECO,1310.915
8/1/22 9:00,RFC,MIDATL,AE,AECO,1349.278
8/1/22 10:00,RFC,MIDATL,AE,AECO,1363.035
8/1/22 11:00,RFC,MIDATL,AE,AECO,1378.322
8/1/22 12:00,RFC,MIDATL,AE,AECO,1443.71
8/1/22 13:00,RFC,MIDATL,AE,AECO,1457.548
8/1/22 14:00,RFC,MIDATL,AE,AECO,1482.115
8/1/22 15:00,RFC,MIDATL,AE,AECO,1528.434
8/1/22 16:00,RFC,MIDATL,AE,AECO,1642.901
8/1/22 17:00,RFC,MIDATL,AE,AECO,1769.419
8/1/22 18:00,RFC,MIDATL,AE,AECO,1803.816
8/1/22 19:00,RFC,MIDATL,AE,AECO,1728.545
8/1/22 20:00,RFC,MIDATL,AE,AECO,1698.156
8/1/22 21:00,RFC,MIDATL,AE,AECO,1575.743
8/1/22 22:00,RFC,MIDATL,AE,AECO,1466.676
8/1/22 23:00,RFC,MIDATL,AE,AECO,1322.64
8/2/22 0:00,RFC,MIDATL,AE,AECO,1204.653
8/2/22 1:00,RFC,MIDATL,AE,AECO,1126.925
8/2/22 2:00,RFC,MIDATL,AE,AECO,1102.374
8/2/22 3:00,RFC,MIDATL,AE,AECO,1062.887
8/2/22 4:00,RFC,MIDATL,AE,AECO,1051.229
8/2/22 5:00,RFC,MIDATL,AE,AECO,1098.034
8/2/22 6:00,RFC,MIDATL,AE,AECO,1139.612
8/2/22 7:00,RFC,MIDATL,AE,AECO,1251.259
8/2/22 8:00,RFC,MIDATL,AE,AECO,1338.412
8/2/22 9:00,RFC,MIDATL,AE,AECO,1426.205
8/2/22 10:00,RFC,MIDATL,AE,AECO,1559.88
8/2/22 11:00,RFC,MIDATL,AE,AECO,1666.246
8/2/22 12:00,RFC,MIDATL,AE,AECO,1810.579
8/2/22 13:00,RFC,MIDATL,AE,AECO,1903.825
8/2/22 14:00,RFC,MIDATL,AE,AECO,2038.005
8/2/22 15:00,RFC,MIDATL,AE,AECO,2093.084
8/2/22 16:00,RFC,MIDATL,AE,AECO,2158.74
8/2/22 17:00,RFC,MIDATL,AE,AECO,2231.581
8/2/22 18:00,RFC,MIDATL,AE,AECO,2271.782
8/2/22 19:00,RFC,MIDATL,AE,AECO,2182.432
8/2/22 20:00,RFC,MIDATL,AE,AECO,2080.419
8/2/22 21:00,RFC,MIDATL,AE,AECO,1944.733
8/2/22 22:00,RFC,MIDATL,AE,AECO,1775.756
8/2/22 23:00,RFC,MIDATL,AE,AECO,1606.225
8/3/22 0:00,RFC,MIDATL,AE,AECO,1434.574
8/3/22 1:00,RFC,MIDATL,AE,AECO,1327.333
8/3/22 2:00,RFC,MIDATL,AE,AECO,1236.086
8/3/22 3:00,RFC,MIDATL,AE,AECO,1177.783
8/3/22 4:00,RFC,MIDATL,AE,AECO,1151.242
8/3/22 5:00,RFC,MIDATL,AE,AECO,1147.992
8/3/22 6:00,RFC,MIDATL,AE,AECO,1191.33
8/3/22 7:00,RFC,MIDATL,AE,AECO,1283.624
8/3/22 8:00,RFC,MIDATL,AE,AECO,1388.919
8/3/22 9:00,RFC,MIDATL,AE,AECO,1448.064
8/3/22 10:00,RFC,MIDATL,AE,AECO,1532.832
8/3/22 11:00,RFC,MIDATL,AE,AECO,1655.752
8/3/22 12:00,RFC,MIDATL,AE,AECO,1735.805
8/3/22 13:00,RFC,MIDATL,AE,AECO,1826.248
8/3/22 14:00,RFC,MIDATL,AE,AECO,1916.219
8/3/22 15:00,RFC,MIDATL,AE,AECO,2019.05
8/3/22 16:00,RFC,MIDATL,AE,AECO,2123.412
8/3/22 17:00,RFC,MIDATL,AE,AECO,2250.076
8/3/22 18:00,RFC,MIDATL,AE,AECO,2263.731
8/3/22 19:00,RFC,MIDATL,AE,AECO,2179.849
8/3/22 20:00,RFC,MIDATL,AE,AECO,2049.676
8/3/22 21:00,RFC,MIDATL,AE,AECO,1900.88
8/3/22 22:00,RFC,MIDATL,AE,AECO,1801.797
8/3/22 23:00,RFC,MIDATL,AE,AECO,1592.449
8/4/22 0:00,RFC,MIDATL,AE,AECO,1434.862
8/4/22 1:00,RFC,MIDATL,AE,AECO,1316.447
8/4/22 2:00,RFC,MIDATL,AE,AECO,1259.469
8/4/22 3:00,RFC,MIDATL,AE,AECO,1208.935
8/4/22 4:00,RFC,MIDATL,AE,AECO,1186.865
8/4/22 5:00,RFC,MIDATL,AE,AECO,1197.751
8/4/22 6:00,RFC,MIDATL,AE,AECO,1228.071
8/4/22 7:00,RFC,MIDATL,AE,AECO,1352.784
8/4/22 8:00,RFC,MIDATL,AE,AECO,1450.867
8/4/22 9:00,RFC,MIDATL,AE,AECO,1596.29
8/4/22 10:00,RFC,MIDATL,AE,AECO,1718.516
8/4/22 11:00,RFC,MIDATL,AE,AECO,1880.568
8/4/22 12:00,RFC,MIDATL,AE,AECO,1991.42
8/4/22 13:00,RFC,MIDATL,AE,AECO,2078.468
8/4/22 14:00,RFC,MIDATL,AE,AECO,2162.395
8/4/22 15:00,RFC,MIDATL,AE,AECO,2264.611
8/4/22 16:00,RFC,MIDATL,AE,AECO,2353.132
8/4/22 17:00,RFC,MIDATL,AE,AECO,2425.656
8/4/22 18:00,RFC,MIDATL,AE,AECO,2438.804
8/4/22 19:00,RFC,MIDATL,AE,AECO,2361.437
8/4/22 20:00,RFC,MIDATL,AE,AECO,2232.557
8/4/22 21:00,RFC,MIDATL,AE,AECO,2084.085
8/4/22 22:00,RFC,MIDATL,AE,AECO,1877.609
8/4/22 23:00,RFC,MIDATL,AE,AECO,1671.619
8/5/22 0:00,RFC,MIDATL,AE,AECO,1506.966
8/5/22 1:00,RFC,MIDATL,AE,AECO,1364.445
8/5/22 2:00,RFC,MIDATL,AE,AECO,1293.378
8/5/22 3:00,RFC,MIDATL,AE,AECO,1231.635
8/5/22 4:00,RFC,MIDATL,AE,AECO,1210.799
8/5/22 5:00,RFC,MIDATL,AE,AECO,1219.969
8/5/22 6:00,RFC,MIDATL,AE,AECO,1251.863
8/5/22 7:00,RFC,MIDATL,AE,AECO,1331.113
8/5/22 8:00,RFC,MIDATL,AE,AECO,1367.052
8/5/22 9:00,RFC,MIDATL,AE,AECO,1483.001
8/5/22 10:00,RFC,MIDATL,AE,AECO,1594.804
8/5/22 11:00,RFC,MIDATL,AE,AECO,1719.588
8/5/22 12:00,RFC,MIDATL,AE,AECO,1838.805
8/5/22 13:00,RFC,MIDATL,AE,AECO,1953.094
8/5/22 14:00,RFC,MIDATL,AE,AECO,2013.828
8/5/22 15:00,RFC,MIDATL,AE,AECO,2105.515
8/5/22 16:00,RFC,MIDATL,AE,AECO,2233.764
8/5/22 17:00,RFC,MIDATL,AE,AECO,2316.061
8/5/22 18:00,RFC,MIDATL,AE,AECO,2310.809
8/5/22 19:00,RFC,MIDATL,AE,AECO,2205.409
8/5/22 20:00,RFC,MIDATL,AE,AECO,2092.847
8/5/22 21:00,RFC,MIDATL,AE,AECO,1981.524
8/5/22 22:00,RFC,MIDATL,AE,AECO,1829.008
8/5/22 23:00,RFC,MIDATL,AE,AECO,1696.099
8/6/22 0:00,RFC,MIDATL,AE,AECO,1529.381
8/6/22 1:00,RFC,MIDATL,AE,AECO,1401.101
8/6/22 2:00,RFC,MIDATL,AE,AECO,1317.662
8/6/22 3:00,RFC,MIDATL,AE,AECO,1249.435
8/6/22 4:00,RFC,MIDATL,AE,AECO,1211.26
8/6/22 5:00,RFC,MIDATL,AE,AECO,1198.996
8/6/22 6:00,RFC,MIDATL,AE,AECO,1193.693
8/6/22 7:00,RFC,MIDATL,AE,AECO,1297.041
8/6/22 8:00,RFC,MIDATL,AE,AECO,1401.258
8/6/22 9:00,RFC,MIDATL,AE,AECO,1554.167
8/6/22 10:00,RFC,MIDATL,AE,AECO,1623.315
8/6/22 11:00,RFC,MIDATL,AE,AECO,1728.669
8/6/22 12:00,RFC,MIDATL,AE,AECO,1772.181
8/6/22 13:00,RFC,MIDATL,AE,AECO,1841.263
8/6/22 14:00,RFC,MIDATL,AE,AECO,1943.121
8/6/22 15:00,RFC,MIDATL,AE,AECO,2022.685
8/6/22 16:00,RFC,MIDATL,AE,AECO,2126.21
8/6/22 17:00,RFC,MIDATL,AE,AECO,2222.654
8/6/22 18:00,RFC,MIDATL,AE,AECO,2237.108
8/6/22 19:00,RFC,MIDATL,AE,AECO,2133.727
8/6/22 20:00,RFC,MIDATL,AE,AECO,2051.714
8/6/22 21:00,RFC,MIDATL,AE,AECO,1954.845
8/6/22 22:00,RFC,MIDATL,AE,AECO,1824.451
8/6/22 23:00,RFC,MIDATL,AE,AECO,1691.974
8/7/22 0:00,RFC,MIDATL,AE,AECO,1558.193
8/7/22 1:00,RFC,MIDATL,AE,AECO,1453.357
8/7/22 2:00,RFC,MIDATL,AE,AECO,1379.531
8/7/22 3:00,RFC,MIDATL,AE,AECO,1321.762
8/7/22 4:00,RFC,MIDATL,AE,AECO,1278.849
8/7/22 5:00,RFC,MIDATL,AE,AECO,1275.573
8/7/22 6:00,RFC,MIDATL,AE,AECO,1256.921
8/7/22 7:00,RFC,MIDATL,AE,AECO,1308.563
8/7/22 8:00,RFC,MIDATL,AE,AECO,1441.563
8/7/22 9:00,RFC,MIDATL,AE,AECO,1573.466
8/7/22 10:00,RFC,MIDATL,AE,AECO,1672.452
8/7/22 11:00,RFC,MIDATL,AE,AECO,1812.265
8/7/22 12:00,RFC,MIDATL,AE,AECO,1884.772
8/7/22 13:00,RFC,MIDATL,AE,AECO,1937.153
8/7/22 14:00,RFC,MIDATL,AE,AECO,1995.357
8/7/22 15:00,RFC,MIDATL,AE,AECO,2065.242
8/7/22 16:00,RFC,MIDATL,AE,AECO,2161.353
8/7/22 17:00,RFC,MIDATL,AE,AECO,2246.828
8/7/22 18:00,RFC,MIDATL,AE,AECO,2265.287
8/7/22 19:00,RFC,MIDATL,AE,AECO,2169.166
8/7/22 20:00,RFC,MIDATL,AE,AECO,2065.459
8/7/22 21:00,RFC,MIDATL,AE,AECO,1953.967
8/7/22 22:00,RFC,MIDATL,AE,AECO,1809.774
8/7/22 23:00,RFC,MIDATL,AE,AECO,1663.056
8/8/22 0:00,RFC,MIDATL,AE,AECO,1524.949
8/8/22 1:00,RFC,MIDATL,AE,AECO,1413.83
8/8/22 2:00,RFC,MIDATL,AE,AECO,1349.038
8/8/22 3:00,RFC,MIDATL,AE,AECO,1298.725
8/8/22 4:00,RFC,MIDATL,AE,AECO,1281.23
8/8/22 5:00,RFC,MIDATL,AE,AECO,1301.993
8/8/22 6:00,RFC,MIDATL,AE,AECO,1342.802
8/8/22 7:00,RFC,MIDATL,AE,AECO,1443.243
8/8/22 8:00,RFC,MIDATL,AE,AECO,1559.242
8/8/22 9:00,RFC,MIDATL,AE,AECO,1662.201
8/8/22 10:00,RFC,MIDATL,AE,AECO,1789.161
