Date,SGIXSENT,IND1CUE1,IND1CEE1,IND1BTY,IND1CER1,IND1BJB,IND1BARC,SGXQIN01,EWH UP,EWJ UP
2003-04-10,102.32,753.132,1071.3,2950.667,623.697,2177.064,101.3203,0.8,N/A,25.64
2003-04-11,102.02,750.108,1081.954,2944.618,620.953,2177.825,101.2037,0.73,N/A,25.16
2003-04-14,102.04,765.443,1104.642,2935.745,618.593,2179.65,100.9544,0.8,N/A,25.16
2003-04-15,102.61,772.139,1124.569,2944.618,620.758,2180.106,100.8621,0.89,N/A,25.32
2003-04-16,102.78,759.18,1123.78,2949.861,623.862,2181.475,100.9225,0.86,N/A,25.2
2003-04-17,102.88,769.979,1148.244,2947.038,621.99,2181.627,100.5976,0.91,N/A,25.32
2003-04-21,102.88,771.491,N/A,2941.795,N/A,2182.996,100.5452,0.91,N/A,N/A
2003-04-22,103.61,785.746,1173.3,2943.005,624.478,2182.692,100.9362,0.85,N/A,25.2
2003-04-23,103.57,792.657,1171.327,2940.585,622.48,2183.3,101.2452,0.89,N/A,25.4
2003-04-24,103.96,785.962,1148.836,2957.12,626.9,2184.821,101.4713,0.77,N/A,N/A
2003-04-25,103.66,776.242,1127.331,2963.169,626.712,2184.669,101.4213,0.83,N/A,24.84
2003-04-28,104.26,789.201,1168.17,2960.749,626.21,2186.494,101.4855,0.79,N/A,N/A
2003-04-29,104.26,791.361,1156.136,2955.103,625.083,N/A,101.4651,0.8,N/A,25.16
2003-04-30,104.64,791.361,1157.319,2970.429,628.959,2186.95,101.4292,0.78,N/A,25.64
2003-05-01,104.64,790.497,N/A,2972.848,N/A,2188.014,101.3925,0.74,N/A,25.8
2003-05-02,104.93,801.296,1179.022,2961.153,627.952,2189.079,101.5854,0.84,N/A,26.32
2003-05-05,104.93,800.217,1192.635,2968.009,628.706,N/A,101.5175,0.8,N/A,26.48
2003-05-06,105.83,807.56,1210.391,2985.754,628.957,2189.079,101.5851,0.83,N/A,26.92
2003-05-07,106.24,803.024,1187.505,3004.708,634.366,2190.296,101.3427,0.71,N/A,27.08
2003-05-08,105.84,795.249,1142.72,3010.758,637.094,2190.144,100.8495,0.69,N/A,N/A
2003-05-09,105.94,805.4,1163.633,3011.564,636.521,2191.512,100.1419,0.83,N/A,27.04
2003-05-12,106.09,815.767,1160.673,3018.42,636.966,2192.881,99.8827,0.74,N/A,27.04
2003-05-13,105.83,814.471,1147.849,3020.437,638.622,2192.425,99.06,0.66,N/A,27.28
2003-05-14,105.88,812.312,1156.136,3033.342,638.175,2191.969,98.8265,0.7,N/A,27.4
2003-05-15,106.22,817.495,1179.811,3029.712,640.728,2192.273,99.3806,0.74,N/A,N/A
2003-05-16,106.3,815.767,1183.559,3045.441,642.138,2196.075,99.6407,0.56,N/A,26.96
2003-05-19,105.53,796.977,1122.99,3049.474,646.825,2192.577,99.5489,0.49,N/A,26.96
2003-05-20,105.53,794.169,1124.569,3063.589,647.666,2194.25,99.4571,0.53,N/A,26.72
2003-05-21,105.44,796.545,1112.139,3055.926,647.796,2195.771,99.543,0.49,N/A,26.48
2003-05-22,105.81,804.104,1130.093,3065.202,649.026,2196.227,99.9945,0.59,N/A,26.92
2003-05-23,105.8,805.4,1119.636,3065.606,652.337,2196.227,99.7125,0.56,N/A,27.24
2003-05-27,106.11,820.303,1134.236,3058.54,650.502,2200.941,99.3081,0.45,N/A,27.16
2003-05-28,106.23,822.463,1150.611,3055.911,645.818,2203.679,99.7255,0.46,N/A,26.88
2003-05-29,106.19,820.087,1149.033,3072.298,649.951,2204.744,99.2225,0.42,N/A,27.04
2003-05-30,106.67,832.182,1182.573,3070.678,649.367,2205.2,99.1288,0.59,N/A,27.28
2003-06-02,106.93,836.502,1209.405,3056.097,646.574,2204.287,99.0587,0.44,N/A,27.56
2003-06-03,106.95,839.957,1193.227,3076.348,654.285,2205.2,99.1537,0.43,N/A,27.56
2003-06-04,107.36,852.052,1212.956,3084.854,651.995,2205.504,99.4888,0.5,N/A,27.92
2003-06-05,107.28,855.94,1201.316,3074.728,653.559,2206.569,99.3569,0.64,N/A,28.2
2003-06-06,107.56,853.348,1235.053,3069.463,651.991,2207.368,99.8588,0.64,N/A,28.24
2003-06-09,107.39,844.061,1223.215,3084.854,656.098,2207.444,99.936,0.49,N/A,28.24
2003-06-10,107.78,852.484,1239.393,3103.485,659.707,2208.665,99.7509,0.7,N/A,28.56
2003-06-11,108.08,861.556,1256.558,3100.649,659.971,2208.817,99.7048,0.61,N/A,28.84
2003-06-12,108.34,864.363,1270.171,3105.51,660.103,2211.717,100.219,0.61,N/A,28.96
2003-06-13,108.42,855.02,1248.271,3118.065,663.337,2209.885,101.1002,0.66,N/A,28.72
2003-06-16,108.45,872.957,1287.728,3102.674,660.286,2208.817,101.0346,0.59,N/A,28.84
2003-06-17,108,873.173,1296.976,3083.233,655.532,2204.391,100.9032,0.7,N/A,29.12
2003-06-18,107.54,872.091,1305.181,3065.818,649.96,2193.556,101.1161,0.72,N/A,29.28
2003-06-19,107.19,859.55,1274.956,3071.893,651.715,2172.801,101.1903,0.66,N/A,29.04
2003-06-20,107.13,857.603,1280.452,3063.792,648,2187.299,101.0266,0.7,N/A,29.24
2003-06-23,107.26,848.521,1259.451,3082.018,651.046,2181.958,101.4608,0.49,N/A,29.44
2003-06-24,107.46,848.954,1274.367,3092.144,651.566,2183.484,101.6612,0.5,N/A,29
2003-06-25,107.19,840.737,1261.217,3070.678,653.717,2185.163,101.1557,0.49,N/A,28.76
2003-06-26,106.84,850.684,1276.134,3038.276,643.323,2184.858,101.7543,0.75,N/A,29.04
2003-06-27,106.49,841.818,1265.339,3035.036,639.849,2172.801,101.8571,0.75,N/A,29.04
2003-06-30,106.57,841.818,1267.302,3044.756,644.456,2159.982,101.7142,0.53,N/A,29.12
2003-07-01,106.45,848.738,1242.376,3041.111,643.618,2158.914,101.5716,0.44,N/A,29.8
2003-07-02,106.62,858.901,1278.096,3044.351,641.043,2155.709,101.7563,0.52,N/A,31.36
2003-07-03,106.01,849.819,1272.601,3025.72,637.197,2130.834,101.5621,0.53,N/A,31.2
2003-07-07,106.33,867.118,1320.49,3016,636.603,2133.123,102.0618,0.47,N/A,32.44
2003-07-08,106.19,871.443,1314.798,3010.735,636.857,2125.493,101.8352,0.57,N/A,32.36
2003-07-09,106.31,865.821,1310.284,3016.405,638.768,2136.175,101.5719,0.58,N/A,32.32
2003-07-10,106.45,855.225,1287.91,3023.29,642.217,2145.332,101.8177,0.48,N/A,31.88
2003-07-11,106.67,862.577,1308.714,3034.631,641.896,2148.079,101.8662,0.65,N/A,31.32
2003-07-14,106.73,867.118,1338.547,3018.835,643.116,2144.721,102.0064,0.52,N/A,31.64
2003-07-15,106.06,865.821,1337.173,2981.978,633.276,2141.669,102.2692,0.35,N/A,31.44
2003-07-16,105.96,860.631,1332.463,2974.688,634.036,2137.854,102.5565,0.31,N/A,30.84
2003-07-17,105.88,848.305,1313.621,2973.068,634.733,2151.436,102.2828,0.39,N/A,30.04
2003-07-18,106.05,856.739,1326.182,2969.422,634.987,2153.573,102.3043,0.52,N/A,30.6
2003-07-21,106.05,845.927,1292.62,2932.565,632.574,N/A,102.6983,0.55,N/A,30.16
2003-07-22,105.71,853.495,1302.434,2939.451,631.625,2155.404,103.3031,0.56,N/A,30.44
2003-07-23,106,854.144,1302.237,2947.146,637.626,2156.014,103.3348,0.54,N/A,30.6
2003-07-24,105.74,847.873,1326.771,2937.021,633.545,2149.91,103.249,0.6,N/A,30.52
2003-07-25,105.93,862.145,1321.079,2934.591,635.953,2158.304,102.8075,0.64,N/A,31.08
2003-07-28,105.63,859.766,1343.65,2912.314,630.928,2165.171,102.6256,0.57,N/A,31.12
2003-07-29,105.39,855.441,1346.005,2891.658,630.802,2163.34,102.7309,0.48,N/A,30.8
2003-07-30,105.5,853.279,1354.248,2902.189,630.992,2162.119,102.8416,0.35,N/A,30.16
2003-07-31,105.06,855.657,1365.436,2868.167,626.259,2164.408,102.7435,0.3,N/A,30.32
2003-08-01,104.7,847.224,1351.108,2866.142,625.633,2158.456,102.2891,0.19,N/A,30
2003-08-04,105.29,847.873,1337.369,2894.898,629.074,2158.761,103.0152,0.2,N/A,29.92
2003-08-05,104.91,829.925,1351.893,2873.837,627.124,2167.155,102.8855,0.29,N/A,29.44
2003-08-06,105.36,834.682,1325.593,2909.074,629.068,2165.629,103.2068,0.3,N/A,29.64
2003-08-07,105.55,842.899,1308.714,2915.96,631.018,2165.629,103.2977,0.41,N/A,29.88
2003-08-08,105.97,845.927,1306.359,2918.39,636.76,2168.528,103.5258,0.48,N/A,29.84
2003-08-11,105.74,848.738,1313.621,2905.834,631.857,2167.765,103.8649,0.5,N/A,30.36
2003-08-12,105.95,856.306,1331.481,2910.289,632.805,2167.613,103.5496,0.55,N/A,30.56
2003-08-13,105.12,851.765,1333.836,2865.332,627.11,2160.44,103.9117,0.57,N/A,30.76
2003-08-14,104.9,854.36,1357.781,2860.067,624.037,2146.095,103.9869,0.53,N/A,31.4
2003-08-15,105.15,856.739,1354.248,2870.597,627.469,2142.89,103.9948,0.56,N/A,31.6
2003-08-18,104.95,863.874,1379.371,2880.318,628.159,2129.308,102.4395,0.52,N/A,32
2003-08-19,105.22,867.55,1376.23,2903.809,629.73,2109.011,103.3141,0.57,N/A,32.64
2003-08-20,104.63,864.091,1376.23,2887.608,626.959,2102.449,102.5699,0.53,N/A,32.84
2003-08-21,104.65,866.686,1398.801,2869.787,624.702,2116.947,102.3078,0.4,N/A,33.12
2003-08-22,104.57,858.468,1394.287,2883.153,626.326,2113.894,101.5728,0.39,N/A,32.92
2003-08-25,104.42,859.55,1376.819,2870.597,626.201,2110.232,102.1254,0.37,N/A,32.68
2003-08-26,104.38,861.063,1356.996,2881.372,627.328,2099.549,102.1564,0.28,N/A,33.04
2003-08-27,104.32,861.28,1370.342,2870.549,625.509,2102.601,102.3139,0.45,N/A,33.16
2003-08-28,104.61,866.037,1376.623,2896.378,627.823,2098.176,101.9077,0.55,N/A,33
2003-08-29,104.51,871.659,1370.146,2891.85,627.886,2096.497,101.6487,0.49,N/A,33.28
2003-09-02,103.72,883.985,1400.96,2856.861,617.314,2057.124,103.2126,0.41,N/A,34.72
2003-09-03,104.07,888.309,1434.129,2863.447,617.314,2061.397,103.1995,0.48,N/A,34.88
2003-09-04,104.69,889.391,1441.98,2884.441,620.03,2077.573,102.9717,0.43,N/A,34.4
2003-09-05,105.3,884.201,1418.232,2924.37,621.86,2087.594,103.2328,0.53,N/A,33.96
2003-09-08,105.65,891.337,1431.97,2920.254,624.347,2090.428,103.4617,0.53,N/A,34.44
2003-09-09,105.03,885.715,1411.166,2924.782,622.099,2072.1,103.1311,0.47,N/A,34.68
2003-09-10,105.33,876.633,1390.754,2947.011,624.961,2079.643,103.1414,0.25,N/A,34.24
2003-09-11,105.52,879.444,1398.212,2935.073,623.899,2095.037,103.5879,0.41,N/A,34.32
2003-09-12,105.81,880.525,1371.716,2950.715,630.262,2089.341,103.7881,0.45,N/A,34.8
2003-09-15,105.81,877.279,1382.399,2956.89,629.128,N/A,104.1335,0.47,N/A,34.72
2003-09-16,106.19,890.432,1399.626,2947.834,627.932,2100.887,104.4003,0.44,N/A,36.12
2003-09-17,106.42,888.482,1394.885,2963.476,629.753,2103.504,104.4989,0.35,N/A,35.92
2003-09-18,106.72,898.663,1423.587,2961.418,628.998,2113.356,104.5248,0.38,N/A,36.68
2003-09-19,106.68,894.98,1409.333,2966.358,630.193,2111.201,104.6799,0.51,N/A,36.2
2003-09-22,106.64,884.8,1358.177,2954.832,633.281,2133.522,104.4884,0.36,N/A,35.52
2003-09-23,106.64,888.482,1336.895,2959.36,633.597,N/A,104.0762,0.5,N/A,35.92
2003-09-24,106.37,872.671,1296.477,2976.237,634.294,2128.904,103.5168,0.43,N/A,35.32
2003-09-25,106.23,864.44,1306.24,2981.177,634.104,2115.819,103.5131,0.37,N/A,34.76
2003-09-26,106.46,861.624,1305.459,3000.113,637.275,2111.817,103.6155,0.44,N/A,35.16
2003-09-29,106.28,870.072,1298.43,2991.468,636.892,2106.89,103.2506,0.42,N/A,35.52
2003-09-30,106.5,861.191,1276.366,3021.106,639.121,2110.123,103.3917,0.41,N/A,35.12
2003-10-01,106.82,880.685,1301.749,3021.106,639.377,2108.738,103.7638,0.51,N/A,36.44
2003-10-02,106.55,883.284,1288.277,3005.052,633.687,2115.357,103.5661,0.44,N/A,37.24
2003-10-03,106.26,891.082,1339.628,2964.711,627.35,2118.128,103.3183,0.38,N/A,37.76
2003-10-06,106.53,895.414,1335.918,2977.472,630.173,2117.204,103.7959,0.35,N/A,37.6
2003-10-07,106.41,898.663,1313.855,2958.537,629.102,2120.283,104.3641,0.33,N/A,37.8
2003-10-08,106.63,896.713,1332.794,2962.653,629.479,2125.517,104.9692,0.42,N/A,37.12
2003-10-09,106.32,899.746,1365.011,2950.715,626.017,2128.75,103.3549,0.45,N/A,37.48
2003-10-10,106.32,901.478,1362.277,2962.653,628.771,2122.592,102.5049,0.54,N/A,38.08
2003-10-13,106.32,904.944,1388.246,N/A,625.187,N/A,101.3759,0.58,N/A,38.32
2003-10-14,105.7,907.543,1387.075,2942.483,625,2107.352,101.2544,0.61,N/A,38.6
2003-10-15,105.5,904.944,1397.228,2931.368,621.625,2113.51,101.1676,0.6,N/A,38.08
2003-10-16,105.46,909.059,1402.304,2914.491,621.065,2112.74,101.5543,0.72,N/A,38.32
2003-10-17,105.66,899.096,1375.555,2932.603,622.432,2107.352,102.4862,0.71,N/A,38.28
2003-10-20,105.72,905.594,1396.056,2937.543,623.428,2094.729,102.4085,0.63,N/A,38.56
2003-10-21,105.99,904.077,1404.257,2938.366,625.797,2101.041,102.6542,0.7,N/A,38.72
2003-10-22,106,892.814,1368.33,2959.36,626.923,2109.661,102.3749,0.64,N/A,37.48
2003-10-23,105.88,891.082,1372.431,2953.597,623.976,2123.824,102.1688,0.47,N/A,36.28
2003-10-24,106.22,892.381,1353.101,2977.472,626.597,2121.823,102.463,0.52,N/A,36.16
2003-10-27,106.24,893.031,1379.46,2965.946,624.968,2121.669,102.7885,0.58,N/A,36.8
2003-10-28,106.61,905.16,1410.114,2985.293,623.093,2116.589,102.8055,0.51,N/A,37.56
2003-10-29,106.54,906.46,1418.901,2967.181,623.529,2116.127,103.0973,0.56,N/A,37.76
2003-10-30,106.35,908.409,1428.663,2950.715,620.91,2112.586,103.7218,0.7,N/A,37.52
2003-10-31,106.5,909.276,1428.859,2959.772,623.767,2109.815,103.5134,0.76,N/A,36.96
2003-11-03,106.5,913.391,1471.424,2946.187,620.211,N/A,103.953,0.72,N/A,37.32
2003-11-04,106.69,911.658,1461.075,2958.125,622.072,2105.505,104.074,0.72,N/A,37.88
2003-11-05,106.31,912.741,1461.661,2947.011,621.699,2102.58,103.396,0.71,N/A,37.64
2003-11-06,105.93,917.073,1468.69,2936.308,616.849,2100.425,103.5764,0.71,N/A,36.72
2003-11-07,105.52,910.142,1480.405,2929.31,615.246,2095.961,102.9866,0.72,N/A,37.08
2003-11-10,105.44,906.46,1469.666,2928.075,615.799,2100.117,102.8403,0.63,N/A,36.68
2003-11-11,105.44,906.027,1465.176,N/A,616.415,2119.667,102.5656,0.66,N/A,35.88
2003-11-12,106.03,915.774,1478.648,2939.189,617.648,2123.054,102.2984,0.77,N/A,36.56
2003-11-13,106.46,916.64,1472.79,2968.828,619.624,2121.823,102.2189,0.78,N/A,36.64
2003-11-14,106.64,908.843,1483.92,2984.882,622.537,2124.132,101.6357,0.74,N/A,35.84
2003-11-17,106.93,904.077,1437.254,2995.173,624.155,2135.061,102.7351,0.67,N/A,34.76
2003-11-18,106.72,894.764,1417.534,2998.466,625.091,2128.904,102.6781,0.55,N/A,34.64
2003-11-19,106.72,901.912,1430.811,2984.47,623.154,2131.983,102.9907,0.62,N/A,34.76
2003-11-20,106.65,894.114,1431.592,2999.289,623.652,2125.209,102.7745,0.6,N/A,34.4
2003-11-21,106.76,897.796,1421.829,3000.524,625.336,2130.905,102.4466,0.57,N/A,34.8
2003-11-24,106.76,909.276,1465.761,2983.901,621.021,N/A,103.4179,0.61,N/A,35.44
2003-11-25,107,912.525,1462.442,2991.567,620.649,2130.135,103.4007,0.68,N/A,35.4
2003-11-26,106.85,915.557,1459.708,2979.929,619.78,2127.21,103.5845,0.82,N/A,35.72
2003-11-28,106.85,916.424,1463.418,2959.497,618.291,2133.522,N/A,0.76,N/A,35.84
2003-12-01,106.58,926.17,1496.221,2946.154,617.117,2125.825,103.3152,0.67,N/A,36.88
2003-12-02,106.3,924.438,1495.44,2950.741,618.042,2111.509,102.8876,0.72,N/A,36.64
2003-12-03,106.29,922.705,1518.87,2943.235,617.718,2116.589,102.5067,0.65,N/A,36.92
2003-12-04,106.45,926.604,1506.374,2955.745,620.127,2116.589,102.1474,0.67,N/A,36.96
2003-12-05,107.37,920.322,1495.049,2992.021,625.522,2122.746,103.0176,0.6,N/A,36.68
2003-12-08,106.9,926.17,1495.635,2981.18,623.645,2128.91,101.62,0.63,N/A,36.52
2003-12-09,106.74,918.806,1506.764,2962.416,624.269,2131.61,101.6854,0.47,N/A,36.04
2003-12-10,107.05,919.023,1496.025,2974.091,624.082,2136.512,102.3167,0.61,N/A,35.56
2003-12-11,107.48,928.986,1506.179,2995.357,623.77,2133.575,102.5794,0.7,N/A,36.12
2003-12-12,107.51,930.449,1505.202,2992.438,626.951,2138.986,101.7433,0.7,N/A,36.52
2003-12-15,107.38,926.006,1508.371,2986.184,628.769,2127.547,102.0353,0.68,N/A,36.52
2003-12-16,107.72,931.263,1513.531,2995.357,627.763,2136.822,102.4154,0.75,N/A,36.76
2003-12-17,107.79,933.649,1488.201,3004.948,630.651,2136.976,102.1734,0.67,N/A,36.32
2003-12-18,107.99,944.275,1515.584,3011.619,630.209,2133.112,102.0307,0.68,N/A,36.84
2003-12-19,108.1,941.673,1514.807,3013.704,629.264,2136.358,102.523,0.62,N/A,36.68
2003-12-22,108.67,947.962,1520.051,3008.7,630.082,2139.14,104.0259,0.51,N/A,37.08
2003-12-23,108.67,948.613,1523.741,2987.435,630.901,N/A,104.5423,0.6,N/A,37.32
2003-12-24,108.67,948.179,N/A,3005.781,N/A,2139.14,104.1252,0.64,N/A,36.92
2003-12-26,108.67,948.613,N/A,3015.789,N/A,2137.904,N/A,0.53,N/A,37.6
2003-12-29,108.92,960.975,1548.017,2998.693,630.207,2131.411,104.7681,0.51,N/A,37.88
2003-12-30,108.69,960.975,1551.706,2992.021,629.01,2130.639,104.5637,0.46,N/A,38.44
2003-12-31,108.69,963.36,N/A,2996.191,N/A,N/A,105.2898,0.44,N/A,38.36
2004-01-02,108.69,962.059,1570.933,2971.59,626.62,N/A,N/A,0.4,N/A,38.84
2004-01-05,108.5,971.602,1578.507,2970.756,627.309,2124.919,104.4018,0.47,N/A,39.72
2004-01-06,109.16,973.337,1576.759,2994.523,631.449,2132.493,104.1976,0.43,N/A,39.24
2004-01-07,109.34,976.373,1570.933,3002.446,631.765,2131.257,104.5726,0.48,N/A,38.92
2004-01-08,109.46,979.843,1582.391,3003.28,633.155,2130.329,104.4133,0.57,N/A,39.24
2004-01-09,109.99,971.602,1566.272,3040.39,637.65,2134.039,103.9816,0.44,N/A,39
2004-01-12,109.99,978.759,1559.086,3041.641,638.67,N/A,104.5725,0.43,N/A,39.2
2004-01-13,110.72,972.686,1551.706,3054.15,637.776,2144.705,105.4976,0.49,N/A,38.6
2004-01-14,111.13,981.361,1578.895,3060.405,638.286,2144.55,105.7188,0.49,N/A,38.92
2004-01-15,111.44,983.096,1594.238,3059.571,637.52,2146.869,106.694,0.52,N/A,38.6
2004-01-16,111.28,987.217,1604.336,3050.815,636.692,2148.878,106.2022,0.5,N/A,39.16
2004-01-20,111.05,986.783,1606.473,3043.309,638.665,2139.758,105.4967,0.45,N/A,39.32
2004-01-21,111.21,994.157,1618.319,3047.479,637.771,2141.768,105.6107,0.39,N/A,39.4
2004-01-22,111.47,992.422,1616.183,3062.49,638.982,2145.169,105.8938,0.33,N/A,39.72
2004-01-23,111.14,989.169,1613.076,3042.475,638.791,2143.468,105.49,0.4,N/A,39.08
2004-01-26,111.29,1001.314,1614.241,3029.966,637.449,2148.105,106.3117,0.44,N/A,39.6
2004-01-27,111.31,991.121,1611.133,3042.475,637.832,2149.033,106.2407,0.4,N/A,39.16
2004-01-28,110.99,979.626,1618.513,3012.87,639.171,2148.878,106.2908,0.36,N/A,38.4
2004-01-29,110.62,980.494,1592.878,3015.789,631.501,2146.096,106.5702,0.22,N/A,38.64
2004-01-30,110.87,980.277,1584.333,3027.464,633.522,2149.188,106.7212,0.43,N/A,38.96
2004-02-02,110.81,984.181,1597.733,3025.796,634.219,2150.27,106.131,0.36,N/A,38.84
2004-02-03,110.97,982.879,1577.147,3037.888,636.248,2150.424,106.3132,0.28,N/A,38.68
2004-02-04,110.92,975.072,1565.107,3034.136,636.121,2155.37,106.5887,0.23,N/A,37.56
2004-02-05,111.02,977.241,1568.408,3022.043,636.63,2159.08,107.0716,0.25,N/A,37.88
2004-02-06,111.54,988.084,1572.486,3042.892,639.431,2159.544,107.3629,0.37,N/A,38.36
2004-02-09,111.74,988.952,1599.093,3048.313,639.559,2160.471,107.4218,0.49,N/A,37.92
2004-02-10,111.7,991.771,1603.171,3040.807,639.303,2161.244,107.4037,0.59,N/A,38.24
2004-02-11,111.7,1002.181,1607.832,3060.405,641.221,N/A,107.4105,0.61,N/A,38.48
2004-02-12,111.97,998.494,1601.423,3054.984,640.836,2162.172,107.5277,0.66,N/A,38.12
2004-02-13,111.91,993.94,1573.846,3064.575,641.605,2159.08,107.4746,0.64,N/A,38.36
2004-02-17,112.07,1003.266,1595.791,3063.741,642.824,2154.288,107.5212,0.7,N/A,39
2004-02-18,112.15,998.711,1598.122,3063.324,642.952,2162.326,107.5966,0.57,N/A,38.6
2004-02-19,112.1,995.241,1610.357,3064.158,642.245,2163.099,107.3766,0.6,N/A,38.6
2004-02-20,111.81,992.205,1583.75,3054.984,640.19,2166.654,107.6197,0.54,N/A,38.08
2004-02-23,111.87,988.952,1580.643,3066.243,641.086,2163.718,107.5505,0.49,N/A,38.28
2004-02-24,111.93,987.651,1551.318,3070.427,643.394,2165.263,107.6291,0.43,N/A,37.8
2004-02-25,112.05,991.554,1554.037,3073.369,644.166,2169.282,107.373,0.51,N/A,37.68
2004-02-26,111.93,991.771,1559.863,3067.892,643.651,2167.427,107.2836,0.5,N/A,37.88
2004-02-27,112.32,992.856,1563.941,3079.729,645.968,2164.027,107.3812,0.49,N/A,38.76
2004-03-01,112.51,1002.398,1580.837,3077.615,645.903,2158.307,107.6556,0.51,N/A,40
2004-03-02,111.91,996.759,1586.081,3066.201,643.255,2147.487,107.8052,0.37,N/A,39.68
2004-03-03,111.69,998.277,1587.44,3064.509,641.936,2140.84,107.9446,0.47,N/A,39.48
2004-03-04,111.98,1001.314,1609.191,3072.542,643.702,2142.695,107.4414,0.43,N/A,39.44
2004-03-05,113.07,1004.35,1607.638,3116.088,650.09,2137.594,107.4901,0.48,N/A,39.52
2004-03-08,113.58,992.422,1608.026,3127.926,652.561,2146.066,107.7986,0.51,N/A,39.4
2004-03-09,113.66,988.518,1575.4,3138.073,653.344,2150.169,108.0208,0.39,N/A,39.36
2004-03-10,113.36,971.819,1561.417,3134.69,653.148,2155.634,107.9337,0.25,N/A,39.08
2004-03-11,113.03,959.023,1526.071,3133.845,653.148,2160.755,107.9143,0.28,N/A,38.32
2004-03-12,113.22,970.955,1516.749,3132.154,653.54,2164.325,108.019,0.24,N/A,39
2004-03-15,112.72,959.671,1479.945,3129.194,654.259,2159.048,107.4933,0.1,N/A,38.84
2004-03-16,112.93,964.229,1479.849,3145.683,652.492,2161.066,107.5151,0.13,N/A,39.64
2004-03-17,113.12,974.868,1513.653,3145.26,654.384,2157.962,106.7558,0.21,N/A,41.08
2004-03-18,113.03,975.085,1487.959,3131.731,654.973,2155.169,107.6329,0.32,N/A,41.44
2004-03-19,112.82,961.623,1479.458,3125.389,654.646,2145.857,108.5592,0.3,N/A,40.68
2004-03-22,112.97,949.465,1441.013,3139.341,655.824,2148.961,109.4399,0.31,N/A,40.16
2004-03-23,113.17,947.728,1447.775,3140.186,655.627,2154.237,109.5643,0.3,N/A,40.84
2004-03-24,113.55,947.945,1457.628,3141.878,657.135,2156.876,110.0027,0.33,N/A,41.64
2004-03-25,113.9,960.538,1487.186,3138.073,658.252,2158.117,109.8805,0.45,N/A,42.92
2004-03-26,113,960.538,1482.549,3116.088,655.554,2141.978,109.4445,0.47,N/A,43.36
2004-03-29,112.75,974.216,1508.823,3107.633,652.014,2126.459,109.7167,0.41,N/A,43.64
2004-03-30,112.78,977.907,1500.709,3105.942,652.535,2133.908,109.3293,0.48,N/A,43.24
2004-03-31,113.32,977.039,1498.198,3121.161,653.84,2134.994,110.4349,0.43,N/A,43.52
2004-04-01,113.54,984.421,1522.347,3106.787,652.663,2138.874,111.1711,0.44,N/A,43.92
2004-04-02,112.86,991.803,1560.985,3054.363,644.244,2139.029,111.5791,0.41,N/A,44.36
2004-04-05,112.64,997.231,1573.543,3039.988,643.342,2128.01,111.7241,0.49,N/A,44.48
2004-04-06,112.62,994.191,1561.565,3050.558,645.208,2124.441,111.3408,0.59,N/A,44.28
2004-04-07,112.8,992.02,1554.417,3051.826,646.434,2129.562,111.77,0.56,N/A,43.84
2004-04-08,112.76,989.632,1560.599,3045.484,645.723,2130.338,112.0281,0.59,N/A,43.6
2004-04-12,112.76,993.54,N/A,3039.988,N/A,2126.459,111.7191,0.44,N/A,44.6
2004-04-13,111.97,979.861,1569.292,3017.158,641.332,2132.666,111.3705,0.32,N/A,43.72
2004-04-14,111.59,981.164,1558.667,3008.703,640.754,2124.907,111.4452,0.46,N/A,43.04
2004-04-15,111.72,977.039,1548.235,3006.589,641.972,2133.908,111.6544,0.41,N/A,42.36
2004-04-16,112.36,984.855,1566.781,3018.85,642.806,2134.373,112.5016,0.48,N/A,42.92
2004-04-19,112.39,984.638,1562.917,3013.353,643.256,2136.546,112.8636,0.48,N/A,42.2
2004-04-20,112.16,967.92,1575.668,3004.475,642.227,2131.114,113.355,0.35,N/A,42.48
2004-04-21,111.96,974.868,1569.872,3001.093,640.236,2124.131,113.4275,0.37,N/A,42.68
2004-04-22,112.58,987.244,1588.032,3012.508,641.197,2131.114,114.1579,0.48,N/A,43.16
2004-04-23,112.24,989.632,1592.282,2993.06,639.465,2134.994,113.5145,0.5,N/A,42.92
2004-04-26,112.15,988.329,1599.237,2996.442,639.338,2132.511,113.3032,0.51,N/A,42.8
2004-04-27,112.22,988.329,1608.703,3004.475,639.593,2133.908,112.8642,0.56,N/A,42.52
2004-04-28,111.63,975.736,1578.372,2990.946,638.954,2132.511,112.3845,0.39,N/A,41.32
2004-04-29,111.63,967.486,1546.689,2979.531,638.506,N/A,111.6381,0.5,N/A,41
